 12 1.20e+00 3.62357754474805449e-01 9.32039085966262171e-01 0.00000000000000000e+00 -9.32039085970357117e-01 3.62357754474135596e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 -3.62357754474805449e-01 -9.32039085966262171e-01 0.00000000000000000e+00 9.32039085970357117e-01 -3.62357754474135596e-01 0.00000000000000000e+00 8.45434833252056706e-13
 13 1.30e+00 2.67498828622423579e-01 9.63558185415954171e-01 0.00000000000000000e+00 -9.63558185420311353e-01 2.67498828621569373e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 -2.67498828622423579e-01 -9.63558185415954171e-01 0.00000000000000000e+00 9.63558185420311353e-01 -2.67498828621569373e-01 0.00000000000000000e+00 8.49875725350557332e-13
 14 1.40e+00 1.69967142897786389e-01 9.85449729986898393e-01 0.00000000000000000e+00 -9.85449729991482837e-01 1.69967142896730566e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 -1.69967142897786389e-01 -9.85449729986898393e-01 0.00000000000000000e+00 9.85449729991482837e-01 -1.69967142896730566e-01 0.00000000000000000e+00 8.51652082189957582e-13
 15 1.50e+00 7.07372016649717716e-02 9.97494986602122324e-01 0.00000000000000000e+00 -9.97494986606891287e-01 7.07372016637158318e-02 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 -7.07372016649717716e-02 -9.97494986602122324e-01 0.00000000000000000e+00 9.97494986606891287e-01 -7.07372016637158318e-02 0.00000000000000000e+00 8.54427639751520474e-13
 16 1.60e+00 -2.91995223042793017e-02 9.99573603039153102e-01 0.00000000000000000e+00 -9.99573603044072501e-01 -2.91995223056860341e-02 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 2.91995223042793017e-02 -9.99573603039153102e-01 0.00000000000000000e+00 9.99573603044072501e-01 2.91995223056860341e-02 0.00000000000000000e+00 8.61755111714046507e-13
 17 1.70e+00 -1.28844494298739842e-01 9.91664810449657930e-01 0.00000000000000000e+00 -9.91664810454876644e-01 -1.28844494300130757e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 1.28844494298739842e-01 -9.91664810449657930e-01 0.00000000000000000e+00 9.91664810454876644e-01 1.28844494300130757e-01 0.00000000000000000e+00 1.21691545729163408e-12
 18 1.80e+00 -2.27202094696506207e-01 9.73847630874908221e-01 0.00000000000000000e+00 -9.73847630879974835e-01 -2.27202094695855950e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 2.27202094696506207e-01 -9.73847630874908221e-01 0.00000000000000000e+00 9.73847630879974835e-01 2.27202094695855950e-01 0.00000000000000000e+00 1.23900889548167470e-13
 19 1.90e+00 -3.23289566867060008e-01 9.46300087683839664e-01 0.00000000000000000e+00 -9.46300087688517477e-01 -3.23289566867361822e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 3.23289566867060008e-01 -9.46300087683839664e-01 0.00000000000000000e+00 9.46300087688517477e-01 3.23289566867361822e-01 0.00000000000000000e+00 1.16018306073328858e-13
 20 2.00e+00 -4.16146836550765842e-01 9.09297426821716437e-01 0.00000000000000000e+00 -9.09297426826048971e-01 -4.16146836551635146e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 4.16146836550765842e-01 -9.09297426821716437e-01 0.00000000000000000e+00 9.09297426826048971e-01 4.16146836551635146e-01 0.00000000000000000e+00 2.11941575400942384e-13
 21 2.10e+00 -5.04846104603472789e-01 8.63209366644461240e-01 0.00000000000000000e+00 -8.63209366648455934e-01 -5.04846104604770307e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.04846104603472789e-01 -8.63209366644461240e-01 0.00000000000000000e+00 8.63209366648455934e-01 5.04846104604770307e-01 0.00000000000000000e+00 2.71671574125775805e-13
 22 2.20e+00 -5.88501117258873885e-01 8.08496403814694564e-01 0.00000000000000000e+00 -8.08496403818351972e-01 -5.88501117260511464e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.88501117258873885e-01 -8.08496403814694564e-01 0.00000000000000000e+00 8.08496403818351972e-01 5.88501117260511464e-01 0.00000000000000000e+00 3.14304138271381817e-13
 23 2.30e+00 -6.66276021283182751e-01 7.45705212171322684e-01 0.00000000000000000e+00 -7.45705212174641696e-01 -6.66276021285092557e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 6.66276021283182751e-01 -7.45705212171322684e-01 0.00000000000000000e+00 7.45705212174641696e-01 6.66276021285092557e-01 0.00000000000000000e+00 3.46056516775661294e-13
 24 2.40e+00 -7.37393715544351847e-01 6.75463180545247677e-01 0.00000000000000000e+00 -6.75463180548230180e-01 -7.37393715546473927e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 7.37393715544351847e-01 -6.75463180545247677e-01 0.00000000000000000e+00 6.75463180548230180e-01 7.37393715546473927e-01 0.00000000000000000e+00 3.71369601737114863e-13
 25 2.50e+00 -8.01143615549705701e-01 5.98472144097557779e-01 0.00000000000000000e+00 -5.98472144100208658e-01 -8.01143615551984878e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 8.01143615549705701e-01 -5.98472144097557779e-01 0.00000000000000000e+00 5.98472144100208658e-01 8.01143615551984878e-01 0.00000000000000000e+00 3.90021348550817493e-13
 26 2.60e+00 -8.56888753371304768e-01 5.15501371814593656e-01 0.00000000000000000e+00 -5.15501371816923237e-01 -8.56888753373691414e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 8.56888753371304768e-01 -5.15501371814593656e-01 0.00000000000000000e+00 5.15501371816923237e-01 8.56888753373691414e-01 0.00000000000000000e+00 4.05342426290644653e-13
 27 2.70e+00 -9.04072142018928604e-01 4.27379880226524234e-01 0.00000000000000000e+00 -4.27379880228547671e-01 -9.04072142021374536e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 9.04072142018928604e-01 -4.27379880226524234e-01 0.00000000000000000e+00 4.27379880228547671e-01 9.04072142021374536e-01 0.00000000000000000e+00 4.16222611931971187e-13
 28 2.80e+00 -9.42222340669965130e-01 3.34988150148212149e-01 0.00000000000000000e+00 -3.34988150149952479e-01 -9.42222340672426828e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 9.42222340669965130e-01 -3.34988150148212149e-01 0.00000000000000000e+00 3.34988150149952479e-01 9.42222340672426828e-01 0.00000000000000000e+00 4.22661905474797095e-13
 29 2.90e+00 -9.70958165150275221e-01 2.39249329205961536e-01 0.00000000000000000e+00 -2.39249329207450151e-01 -9.70958165152710828e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 9.70958165150275221e-01 -2.39249329205961536e-01 0.00000000000000000e+00 2.39249329207450151e-01 9.70958165152710828e-01 0.00000000000000000e+00 4.25548485338822502e-13
 30 3.00e+00 -9.89992496600456295e-01 1.41120008051587642e-01 0.00000000000000000e+00 -1.41120008052869061e-01 -9.89992496602827399e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 9.89992496600456295e-01 -1.41120008051587642e-01 0.00000000000000000e+00 1.41120008052869061e-01 9.89992496602827399e-01 0.00000000000000000e+00 4.25548485338822502e-13
 31 3.10e+00 -9.99135150272572048e-01 4.15806624248306403e-02 0.00000000000000000e+00 -4.15806624259702357e-02 -9.99135150274852335e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 9.99135150272572048e-01 -4.15806624248306403e-02 0.00000000000000000e+00 4.15806624259702357e-02 9.99135150274852335e-01 0.00000000000000000e+00 4.17110790351671312e-13
 32 3.20e+00 -9.98294775793304390e-01 -5.83741434361410572e-02 0.00000000000000000e+00 5.83741434350233818e-02 -9.98294775795485756e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 9.98294775793304390e-01 5.83741434361410572e-02 0.00000000000000000e+00 -5.83741434350233818e-02 9.98294775795485756e-01 0.00000000000000000e+00 4.38871161634324380e-13
 33 3.30e+00 -9.87479769906670080e-01 -1.57745694151823934e-01 0.00000000000000000e+00 1.57745694150412286e-01 -9.87479769907544269e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 9.87479769906670080e-01 1.57745694151823934e-01 0.00000000000000000e+00 -1.57745694150412286e-01 9.87479769907544269e-01 0.00000000000000000e+00 1.97708516225247877e-12
 34 3.40e+00 -9.66798192576550641e-01 -2.55541102035230228e-01 0.00000000000000000e+00 2.55541102033957079e-01 -9.66798192577245086e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 9.66798192576550641e-01 2.55541102035230228e-01 0.00000000000000000e+00 -2.55541102033957079e-01 9.66798192577245086e-01 0.00000000000000000e+00 1.97775129606725386e-12
 35 3.50e+00 -9.36456687287186673e-01 -3.50783227697738675e-01 0.00000000000000000e+00 3.50783227697183675e-01 -9.36456687287565370e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 9.36456687287186673e-01 3.50783227697738675e-01 0.00000000000000000e+00 -3.50783227697183675e-01 9.36456687287565370e-01 0.00000000000000000e+00 1.80944148553408013e-12
 36 3.60e+00 -8.96758416329801911e-01 -4.42520443302591882e-01 0.00000000000000000e+00 4.42520443302521327e-01 -8.96758416329926034e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 8.96758416329801911e-01 4.42520443302591882e-01 0.00000000000000000e+00 -4.42520443302521327e-01 8.96758416329926034e-01 0.00000000000000000e+00 1.72639680329211842e-12
 37 3.70e+00 -8.48100031705321888e-01 -5.29836140915756593e-01 0.00000000000000000e+00 5.29836140916086551e-01 -8.48100031705226187e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 8.48100031705321888e-01 5.29836140915756593e-01 0.00000000000000000e+00 -5.29836140916086551e-01 8.48100031705226187e-01 0.00000000000000000e+00 1.67355018731996097e-12
 38 3.80e+00 -7.90967711908602600e-01 -6.11857890949413008e-01 0.00000000000000000e+00 6.11857890950104233e-01 -7.90967711908305948e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 7.90967711908602600e-01 6.11857890949413008e-01 0.00000000000000000e+00 -6.11857890950104233e-01 7.90967711908305948e-01 0.00000000000000000e+00 1.63558055987778062e-12
 39 3.90e+00 -7.25932304193623645e-01 -6.87766159190008830e-01 0.00000000000000000e+00 6.87766159191042337e-01 -7.25932304193136146e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 7.25932304193623645e-01 6.87766159190008830e-01 0.00000000000000000e+00 -6.87766159191042337e-01 7.25932304193136146e-01 0.00000000000000000e+00 1.60560453821290139e-12
 40 4.00e+00 -6.53643620856428686e-01 -7.56802495313218082e-01 0.00000000000000000e+00 7.56802495314585544e-01 -6.53643620855751561e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 6.53643620856428686e-01 7.56802495313218082e-01 0.00000000000000000e+00 -7.56802495314585544e-01 6.53643620855751561e-01 0.00000000000000000e+00 1.58295598851054820e-12
 41 4.10e+00 -5.74823946525464313e-01 -8.18277111068872687e-01 0.00000000000000000e+00 8.18277111070571550e-01 -5.74823946524590457e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 5.74823946525464313e-01 8.18277111068872687e-01 0.00000000000000000e+00 -8.18277111070571550e-01 5.74823946524590457e-01 0.00000000000000000e+00 1.56408219709192053e-12
 42 4.20e+00 -4.90260821332326513e-01 -8.71575772417143346e-01 0.00000000000000000e+00 8.71575772419173278e-01 -4.90260821331241547e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 4.90260821332326513e-01 8.71575772417143346e-01 0.00000000000000000e+00 -8.71575772419173278e-01 4.90260821331241547e-01 0.00000000000000000e+00 1.55053747619149362e-12
 43 4.30e+00 -4.00799172071094834e-01 -9.16165936752028953e-01 0.00000000000000000e+00 9.16165936754386845e-01 -4.00799172069779219e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 4.00799172071094834e-01 9.16165936752028953e-01 0.00000000000000000e+00 -9.16165936754386845e-01 4.00799172069779219e-01 0.00000000000000000e+00 1.53832502292061690e-12
 44 4.40e+00 -3.07332869969100142e-01 -9.51602073891037681e-01 0.00000000000000000e+00 9.51602073893716094e-01 -3.07332869967530953e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 3.07332869969100142e-01 9.51602073891037681e-01 0.00000000000000000e+00 -9.51602073893716094e-01 3.07332869967530953e-01 0.00000000000000000e+00 1.53166368477286596e-12
 45 4.50e+00 -2.10795799421097718e-01 -9.77530117665500575e-01 0.00000000000000000e+00 9.77530117668483967e-01 -2.10795799419252722e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 2.10795799421097718e-01 9.77530117665500575e-01 0.00000000000000000e+00 -9.77530117668483967e-01 2.10795799419252722e-01 0.00000000000000000e+00 1.53099755095809087e-12
 46 4.60e+00 -1.12152526925095142e-01 -9.93691003632689029e-01 0.00000000000000000e+00 9.93691003635957637e-01 -1.12152526922959517e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 1.12152526925095142e-01 9.93691003632689029e-01 0.00000000000000000e+00 -9.93691003635957637e-01 1.12152526922959517e-01 0.00000000000000000e+00 1.53299595240241615e-12
 47 4.70e+00 -1.23886634527515509e-02 -9.99923257562092660e-01 0.00000000000000000e+00 9.99923257565623169e-01 -1.23886634503282498e-02 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 1.23886634527515509e-02 9.99923257562092660e-01 0.00000000000000000e+00 -9.99923257565623169e-01 1.23886634503282498e-02 0.00000000000000000e+00 1.53410617542704131e-12
 48 4.80e+00 8.74989834496715663e-02 -9.96164608832557530e-01 0.00000000000000000e+00 9.96164608836356602e-01 8.74989834523011434e-02 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 -8.74989834496715663e-02 9.96164608832557530e-01 0.00000000000000000e+00 -9.96164608836356602e-01 -8.74989834523011434e-02 0.00000000000000000e+00 1.47437617670220789e-12
 49 4.90e+00 1.86512369432781266e-01 -9.82452612619750143e-01 0.00000000000000000e+00 9.82452612623463728e-01 1.86512369435159642e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 -1.86512369432781266e-01 9.82452612619750143e-01 0.00000000000000000e+00 -9.82452612623463728e-01 -1.86512369435159642e-01 0.00000000000000000e+00 2.20956586360898655e-12
 50 5.00e+00 2.83662185473270712e-01 -9.58924274657289799e-01 0.00000000000000000e+00 9.58924274660926224e-01 2.83662185477496886e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 -2.83662185473270712e-01 9.58924274657289799e-01 0.00000000000000000e+00 -9.58924274660926224e-01 -2.83662185477496886e-01 0.00000000000000000e+00 1.66489044772788475e-12
 51 5.10e+00 3.77977742722726218e-01 -9.25814682320454385e-01 0.00000000000000000e+00 9.25814682324105465e-01 3.77977742727911847e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 -3.77977742722726218e-01 9.25814682320454385e-01 0.00000000000000000e+00 -9.25814682324105465e-01 -3.77977742727911847e-01 0.00000000000000000e+00 1.53677071068614168e-12
 52 5.20e+00 4.68516671309679000e-01 -8.83454655711387038e-01 0.00000000000000000e+00 8.83454655715024351e-01 4.68516671315712729e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 -4.68516671309679000e-01 8.83454655711387038e-01 0.00000000000000000e+00 -8.83454655715024351e-01 -4.68516671315712729e-01 0.00000000000000000e+00 1.46505030329535657e-12
 53 5.30e+00 5.54374336187865580e-01 -8.32267442213612041e-01 0.00000000000000000e+00 8.32267442217179632e-01 5.54374336194716211e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 -5.54374336187865580e-01 8.32267442213612041e-01 0.00000000000000000e+00 -8.32267442217179632e-01 -5.54374336194716211e-01 0.00000000000000000e+00 1.41664457942169975e-12
 54 5.40e+00 6.34692875950578994e-01 -7.72764487544161272e-01 0.00000000000000000e+00 7.72764487547583978e-01 6.34692875958232094e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 -6.34692875950578994e-01 7.72764487544161272e-01 0.00000000000000000e+00 -7.72764487547583978e-01 -6.34692875958232094e-01 0.00000000000000000e+00 1.38089539802876970e-12
 55 5.50e+00 7.08669774298274047e-01 -7.05540325557033055e-01 0.00000000000000000e+00 7.05540325560225279e-01 7.08669774306713851e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 -7.08669774298274047e-01 7.05540325557033055e-01 0.00000000000000000e+00 -7.05540325560225279e-01 -7.08669774306713851e-01 0.00000000000000000e+00 1.35158551017866557e-12
 56 5.60e+00 7.75565878516154328e-01 -6.31266637857452961e-01 0.00000000000000000e+00 6.31266637860323665e-01 7.75565878525355634e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 -7.75565878516154328e-01 6.31266637857452961e-01 0.00000000000000000e+00 -6.31266637860323665e-01 -7.75565878525355634e-01 0.00000000000000000e+00 1.32938104968616244e-12
 57 5.70e+00 8.34712784843770539e-01 -5.50685542581305087e-01 0.00000000000000000e+00 5.50685542583760790e-01 8.34712784853693490e-01 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 -8.34712784843770539e-01 5.50685542581305087e-01 0.00000000000000000e+00 -5.50685542583760790e-01 -8.34712784853693490e-01 0.00000000000000000e+00 1.31139543668723491e-12
